,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,9222.896484375,71.85208129882812,1783.453125,33.828224182128906
1,1723.784912109375,33.46500015258789,1165.017822265625,27.382009506225586
2,1418.515625,30.50578498840332,1743.895263671875,35.9733772277832
3,1382.507080078125,29.999643325805664,1035.1402587890625,26.074647903442383
4,1223.6265869140625,28.131866455078125,901.958251953125,23.491477966308594
5,1189.51806640625,27.581159591674805,877.9732666015625,23.297964096069336
6,1142.4090576171875,27.166641235351562,812.3436279296875,22.991992950439453
7,1057.5032958984375,26.117101669311523,707.0321655273438,22.056663513183594
8,870.2213134765625,23.89339828491211,579.5036010742188,20.033889770507812
9,840.4047241210938,23.30480194091797,573.0399169921875,19.82762908935547
10,786.8209228515625,22.699487686157227,1072.091796875,28.05168914794922
11,796.938720703125,22.870473861694336,586.4898681640625,19.394275665283203
12,829.3704833984375,23.203153610229492,496.23297119140625,18.496883392333984
13,734.9531860351562,21.840557098388672,853.0346069335938,24.964645385742188
14,712.7430419921875,21.73189353942871,494.4779357910156,18.194929122924805
15,714.5616455078125,21.62126350402832,633.2398071289062,20.043794631958008
16,723.8035278320312,21.866832733154297,743.6524658203125,22.708057403564453
17,727.75341796875,21.861406326293945,649.71826171875,21.538076400756836
18,702.8928833007812,21.49802017211914,726.949951171875,22.008739471435547
19,719.4806518554688,21.832679748535156,1027.840576171875,27.638046264648438
20,636.2642822265625,20.45128059387207,461.52716064453125,18.038433074951172
21,625.9213256835938,20.347721099853516,475.3337707519531,17.721437454223633
22,651.1860961914062,20.532562255859375,538.3489990234375,19.3126220703125
23,664.4120483398438,20.93190574645996,1031.8101806640625,27.340373992919922
24,640.0952758789062,20.34860610961914,374.10650634765625,16.150423049926758
25,624.7783203125,20.064348220825195,441.1798400878906,17.91440200805664
26,567.14794921875,19.23888397216797,547.0121459960938,18.34231948852539
27,581.9910888671875,19.378686904907227,373.4500732421875,16.229429244995117
28,587.8192138671875,19.583322525024414,658.1561889648438,20.594131469726562
29,686.024169921875,21.097332000732422,390.8604431152344,16.33148193359375
30,579.8026733398438,19.38132667541504,467.5472717285156,17.512248992919922
31,550.5087280273438,18.81620216369629,380.51751708984375,15.553389549255371
32,558.227294921875,18.975942611694336,775.2229614257812,23.30266761779785
33,606.2261352539062,19.655879974365234,419.3255310058594,16.295490264892578
34,577.286865234375,19.18449592590332,470.7305603027344,17.22719955444336
35,569.9398803710938,19.037982940673828,375.98046875,15.410385131835938
36,534.51123046875,18.405622482299805,369.3761901855469,15.26611328125
37,579.1738891601562,19.256153106689453,578.8364868164062,18.547616958618164
38,568.6832275390625,19.043964385986328,395.7519836425781,15.956999778747559
39,600.7235107421875,19.46293067932129,362.0147705078125,15.334321022033691
40,523.778564453125,18.09993553161621,354.72552490234375,14.95936393737793
41,525.3909301757812,18.0489444732666,403.88922119140625,16.91562271118164
42,547.25341796875,18.51567840576172,432.1344909667969,16.491601943969727
43,530.8831176757812,18.347829818725586,358.2355651855469,15.282383918762207
44,515.1152954101562,17.9475040435791,340.59033203125,14.65056037902832
45,514.7727661132812,17.95496368408203,306.4217529296875,13.959349632263184
46,526.8375244140625,18.21573257446289,355.55767822265625,14.937973022460938
47,496.5475769042969,17.554290771484375,941.7140502929688,23.385562896728516
48,563.4511108398438,18.6013126373291,473.6107177734375,16.88275718688965
49,533.15185546875,18.226478576660156,398.1161804199219,16.125642776489258
50,567.2219848632812,18.901317596435547,401.928955078125,16.3212833404541
51,505.205078125,17.71222496032715,356.2590026855469,14.403559684753418
52,509.5094299316406,17.79948616027832,315.79736328125,14.412810325622559
53,537.4608154296875,18.40281105041504,356.300048828125,15.591660499572754
54,516.8660888671875,17.76454734802246,311.61859130859375,14.09061050415039
55,509.5118713378906,17.807340621948242,355.3651123046875,14.754622459411621
56,510.6819763183594,17.758907318115234,307.4132995605469,13.832242965698242
57,487.26055908203125,17.47922706604004,332.1524353027344,14.639115333557129
58,505.4694519042969,17.732437133789062,355.58502197265625,15.107418060302734
59,528.548828125,18.215248107910156,308.80572509765625,13.713822364807129
60,459.08856201171875,16.792037963867188,326.5874938964844,13.980380058288574
61,490.380859375,17.43155860900879,398.9124755859375,15.839239120483398
62,506.7474365234375,17.645505905151367,461.7108459472656,17.629549026489258
63,478.5474548339844,17.14034652709961,585.242431640625,20.346508026123047
64,508.8902893066406,17.747161865234375,287.92919921875,13.476129531860352
65,445.670166015625,16.454792022705078,311.05963134765625,13.195375442504883
66,495.1512145996094,17.322303771972656,297.69342041015625,13.313014030456543
67,501.4830627441406,17.475845336914062,300.88555908203125,13.147231101989746
68,456.6841735839844,16.68189239501953,294.274169921875,13.399048805236816
69,484.5379638671875,17.086774826049805,292.8316955566406,13.498005867004395
70,526.048828125,17.944812774658203,337.8621826171875,14.856873512268066
71,567.0499267578125,18.545795440673828,1555.904296875,32.760433197021484
72,567.963623046875,18.63044548034668,277.60809326171875,12.810317039489746
73,450.9463806152344,16.737152099609375,288.54779052734375,13.28586196899414
74,446.2297058105469,16.353904724121094,306.09112548828125,13.91757869720459
75,464.8539733886719,16.726478576660156,336.6516418457031,14.62947940826416
76,429.6819763183594,16.150985717773438,391.0740661621094,15.47860050201416
77,499.7665710449219,17.396316528320312,264.0788879394531,12.660407066345215
78,436.44464111328125,16.132810592651367,312.8609619140625,14.29971981048584
79,484.1363525390625,17.18751335144043,269.25732421875,12.860395431518555
80,472.2311096191406,16.78407096862793,334.8104553222656,14.171667098999023
81,458.4844055175781,16.59218406677246,307.0264892578125,13.909061431884766
82,458.20758056640625,16.603269577026367,301.6295471191406,13.504042625427246
83,447.4435119628906,16.407808303833008,619.1677856445312,19.104726791381836
84,625.3363037109375,19.547075271606445,390.0732116699219,15.364299774169922
85,434.0489501953125,16.240863800048828,276.77239990234375,12.812521934509277
86,414.4749450683594,15.820154190063477,375.33465576171875,15.001508712768555
87,409.8127136230469,15.719647407531738,277.73394775390625,13.048120498657227
88,419.889892578125,15.946634292602539,217.45982360839844,11.566141128540039
89,443.3779602050781,16.291412353515625,309.5785217285156,14.149810791015625
90,451.8391418457031,16.4221248626709,304.0168762207031,13.146484375
91,508.6439208984375,17.535158157348633,247.10414123535156,12.030381202697754
92,413.40289306640625,15.778615951538086,279.236572265625,13.511908531188965
93,405.3138732910156,15.665897369384766,327.5933837890625,13.836603164672852
94,385.44158935546875,15.190851211547852,306.5724182128906,13.648027420043945
95,415.02630615234375,15.889321327209473,248.0861053466797,11.90767765045166
96,410.8048400878906,15.646720886230469,217.8933868408203,11.556532859802246
97,388.6830749511719,15.153285026550293,229.88970947265625,11.47415542602539
98,377.4551086425781,15.060023307800293,271.90228271484375,12.756155967712402
99,380.8735046386719,15.20067310333252,340.7309265136719,14.391471862792969
