,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,9565.083984375,72.59774780273438,1130.18212890625,26.8765869140625
1,1551.7769775390625,31.699277877807617,1006.8101196289062,25.313364028930664
2,1229.3807373046875,28.3360652923584,854.2349853515625,23.547771453857422
3,1140.171875,27.374542236328125,731.8973999023438,21.734935760498047
4,926.0211181640625,24.564971923828125,717.457275390625,22.701690673828125
5,871.441650390625,23.834453582763672,1350.27490234375,30.725303649902344
6,837.9620971679688,23.30856704711914,923.8794555664062,25.7362003326416
7,783.3785400390625,22.5795955657959,509.744140625,18.96910285949707
8,792.1014404296875,22.579057693481445,527.094970703125,18.344039916992188
9,766.4408569335938,22.233421325683594,623.4396362304688,20.85431671142578
10,728.06201171875,21.646013259887695,445.015869140625,17.60445213317871
11,753.0609741210938,21.966901779174805,587.8921508789062,18.285659790039062
12,705.67578125,21.438993453979492,458.6096496582031,17.39885711669922
13,677.3863525390625,20.87993812561035,499.45947265625,17.721538543701172
14,736.1544799804688,21.776424407958984,481.9817810058594,17.22406768798828
15,680.8056640625,20.873807907104492,492.2919921875,17.081708908081055
16,685.0799560546875,21.095062255859375,469.50732421875,16.942928314208984
17,669.2799682617188,20.791519165039062,476.68511962890625,18.49553871154785
18,662.2227783203125,20.549930572509766,431.7984924316406,17.148435592651367
19,669.6397094726562,20.791067123413086,643.3876342773438,19.3988094329834
20,631.45263671875,20.028148651123047,437.36138916015625,17.269287109375
21,615.5413208007812,19.7242488861084,681.3868408203125,22.262773513793945
22,669.9136352539062,20.61243438720703,484.29669189453125,17.226171493530273
23,626.2304077148438,19.811073303222656,395.0898132324219,16.921606063842773
24,589.4774780273438,19.334585189819336,384.6689453125,16.440919876098633
25,573.783935546875,19.216760635375977,411.90093994140625,17.16560935974121
26,604.1173095703125,19.63921356201172,574.6687622070312,17.95000457763672
27,602.6041870117188,19.266294479370117,433.5756530761719,16.352191925048828
28,550.9342041015625,18.59120750427246,353.3363037109375,15.172260284423828
29,682.7566528320312,20.682371139526367,482.7762451171875,17.339664459228516
30,555.2887573242188,18.50624656677246,363.0609130859375,16.23838233947754
31,532.9492797851562,18.243976593017578,317.3888244628906,14.609644889831543
32,601.9183349609375,19.244369506835938,495.353271484375,18.40947914123535
